"","Fecha","AVELAR P DO ALFERES(83049)_PrecipitacaoTotal","AVELAR P DO ALFERES(83049)_TempMaximaMedia","AVELAR P DO ALFERES(83049)_TempMinimaMedia","AVELAR P DO ALFERES(83049)_UmidadeRelativaMedia","BENTO GONCALVES(83941)_PrecipitacaoTotal","BENTO GONCALVES(83941)_TempMaximaMedia","BENTO GONCALVES(83941)_TempMinimaMedia","BENTO GONCALVES(83941)_UmidadeRelativaMedia","CAMPOS NOVOS(83887)_PrecipitacaoTotal","CAMPOS NOVOS(83887)_TempMaximaMedia","CAMPOS NOVOS(83887)_TempMinimaMedia","CAMPOS NOVOS(83887)_UmidadeRelativaMedia","CHAPECO(83883)_PrecipitacaoTotal","CHAPECO(83883)_TempMaximaMedia","CHAPECO(83883)_TempMinimaMedia","CHAPECO(83883)_UmidadeRelativaMedia","CRUZ ALTA(83912)_PrecipitacaoTotal","CRUZ ALTA(83912)_TempMaximaMedia","CRUZ ALTA(83912)_TempMinimaMedia","CRUZ ALTA(83912)_UmidadeRelativaMedia","CRUZ DAS ALMAS(83222)_PrecipitacaoTotal","CRUZ DAS ALMAS(83222)_TempMaximaMedia","CRUZ DAS ALMAS(83222)_TempMinimaMedia","CRUZ DAS ALMAS(83222)_UmidadeRelativaMedia","GUARULHOS(83075)_PrecipitacaoTotal","GUARULHOS(83075)_TempMaximaMedia","GUARULHOS(83075)_TempMinimaMedia","GUARULHOS(83075)_UmidadeRelativaMedia","IRAI(83881)_PrecipitacaoTotal","IRAI(83881)_TempMaximaMedia","IRAI(83881)_TempMinimaMedia","IRAI(83881)_UmidadeRelativaMedia","IRATI(83836)_PrecipitacaoTotal","IRATI(83836)_TempMaximaMedia","IRATI(83836)_TempMinimaMedia","IRATI(83836)_UmidadeRelativaMedia","IVAI(83811)_PrecipitacaoTotal","IVAI(83811)_TempMaximaMedia","IVAI(83811)_TempMinimaMedia","IVAI(83811)_UmidadeRelativaMedia","LONDRINA(83766)_PrecipitacaoTotal","LONDRINA(83766)_TempMaximaMedia","LONDRINA(83766)_TempMinimaMedia","LONDRINA(83766)_UmidadeRelativaMedia","PORTO ALEGRE(83967)_PrecipitacaoTotal","PORTO ALEGRE(83967)_TempMaximaMedia","PORTO ALEGRE(83967)_TempMinimaMedia","PORTO ALEGRE(83967)_UmidadeRelativaMedia","SANTA MARIA(83936)_PrecipitacaoTotal","SANTA MARIA(83936)_TempMaximaMedia","SANTA MARIA(83936)_TempMinimaMedia","SANTA MARIA(83936)_UmidadeRelativaMedia","SAO LUIZ GONZAGA(83907)_PrecipitacaoTotal","SAO LUIZ GONZAGA(83907)_TempMaximaMedia","SAO LUIZ GONZAGA(83907)_TempMinimaMedia","SAO LUIZ GONZAGA(83907)_UmidadeRelativaMedia","SAO MATEUS(83550)_PrecipitacaoTotal","SAO MATEUS(83550)_TempMaximaMedia","SAO MATEUS(83550)_TempMinimaMedia","SAO MATEUS(83550)_UmidadeRelativaMedia","SAO PAULO MIR de SANTANA(83781)_PrecipitacaoTotal","SAO PAULO MIR de SANTANA(83781)_TempMaximaMedia","SAO PAULO MIR de SANTANA(83781)_TempMinimaMedia","SAO PAULO MIR de SANTANA(83781)_UmidadeRelativaMedia"
"113",2009-05-01,88.5,31.989286,19.1,74.669643,296.4,26.774194,18.103226,83.201613,189.4,27.789286,17.992857,80.223214,66.4,21.725806,11.516129,65.774194,262.4,29.548387,19.225806,78.483871,280.1,20.0693561296544,22.9088697025628,125.113603494313,60.2,24.945161,15.303226,76.725806,163.6,32,21.051613,77.798387,238.1,26.948387,18.309677,85.774194,154.5,29.790323,18.912903,81.306452,366.4,29.635484,20.922581,88.806452,173.7,30.277419,21.245161,77.572581,405.9,30.083871,20.596774,79.040323,399.1,32.225806,20.551613,76.258065,14.2,29.790323,19.629032,82.879032,50,25.214286,15.542308,78.956522
"114",2009-06-01,223,30.23871,18.967742,81.439655,167.1,28.446429,19.075,78.866071,230.3,24.896774,15.496774,80.201613,119.9,23.063333,13.47,69.883333,147.5,30.875,20.371429,75.321429,94.1,19.1206516456518,22.7974492341256,123.025073041434,47.1,21.116667,11.71,76.975,159.5,33.585714,21.764286,75.392857,224.3,27.892857,18.503571,83.410714,204.1,28.771429,19.085714,84.098214,170.3,31.057143,21.217857,84.955357,110.9,32.410714,22.225,73.732143,124.7,31.714286,21.975,77.107143,244.5,32.764286,21.960714,75.330357,55.2,28.263333,18.733333,83.291667,49.8,21.408696,11.66,78.043478
"115",2009-07-01,74.6,27.47,16.213333,81.808333,57.2,25.567742,16.758065,81.387097,344.2,22.34,12.83,78.391667,159.1,23.783871,13.467742,68.137097,56.1,29.241935,18.119355,72.887097,107.3,18.6215752267692,23.0207308852988,110.977760753708,160,21.522581,13.306452,83.024194,199.9,30.819355,18.329032,78.145161,174.5,26.867742,16.270968,82.387097,90.3,27.193548,17.274194,79.322581,240.7,31.190323,19.380645,82.870968,103.1,28.967742,19.748387,78.959677,25.1,30.064516,19.212903,77.524194,93.3,31.406452,19.529032,73.274194,34.2,29.3,18.745161,82.701613,179.7,21.976,13.358333,83.32
"116",2009-08-01,11.6,25.674194,12.7,82.637097,142.1,22.413333,13.38,79.308333,258.4,17.983871,10.006452,86.508065,115.5,27.06,15.39,63.033333,195.7,25.216667,14.333333,72.966667,66.5,20.2084632087275,22.6115201551092,116.334124917268,82.2,24.558065,13.964516,71,378.6,26.826667,14.993333,80.491667,294.6,23.566667,13.406667,84,57.5,25.74,14.816667,81.933333,165.5,28.74,16.826667,83.433333,71.6,25.983333,15.68,78.775,116.8,26.086667,14.153333,77.375,150.6,26.99,15.816667,70.025,51.7,28.764516,18.83871,80.725806,102.8,24.5,13.751613,68.475806
"117",2009-09-01,1.90000000000001,24.026667,8.766667,81.875,154.7,17.716129,11.141935,86.830645,89.4,18.48,8.8,81.1,392.4,26.964516,17.877419,75.266129,171.4,19.645161,11.548387,84.475806,50.3,22.3564003723597,23.4471911903172,117.717287138349,214,25.123333,16.253333,78.066667,180.1,21.516129,12.329032,87.814516,82.8,19.783871,10.403226,87.516129,29.3,22.929032,10.63871,81.491935,75.4,24.467742,13.36129,89.395161,119.9,21.448387,14.316129,85.903226,117.7,20.954839,12.654839,87.427419,138.6,21.280645,11.6,82.596774,33.8,31.196667,20.486667,78.033333,192.2,25.08,16.143333,77.258333
"118",2009-10-01,47.7,25.354839,11.764516,80.967742,129.9,17.836667,9.03,80.808333,157.6,18.609677,8.245161,80.25,168.3,29.077419,19.803226,78.943548,131.2,20.133333,10.173333,80.883333,80.2,21.9418811639399,23.9910880935468,103.7978196506,206.2,25.925806,16.551613,78.443548,76,22.486667,11.153333,85.15,74.9,19.593333,8.52,85.35,158,20.676667,7.27,81.65,19.2,24.733333,11.553333,86.9,204.6,20.46,11.143333,83.241667,128.9,19.84,10.31,85.2,73.3,21.493333,11.513333,77.316667,281,30.535484,21.519355,82.120968,154.5,25.483871,16.467742,79.048387
"119",2009-11-01,0,26.067742,9.822581,74.129032,213.2,18.125806,8.035484,78.233871,95.5,19.680645,8.416129,73.467742,247.8,27.207143,19.789286,86.285714,202.7,19.119355,8.422581,79.814516,9.9,20.5533583771319,25.4406270672112,112.672422797414,234.1,30.323333,20.223333,74.233333,182.2,21.877419,9.741935,84.241935,127.7,20.145161,9.519355,84.258065,143.8,22.216129,10.203226,79.717742,29.5,25.9,13.064516,87.008065,170.2,20.748387,10.016129,81.096774,238.3,19.503226,9.045161,82.677419,217.6,20.570968,9.816129,77.177419,127.5,31.316667,22.303333,76.733333,177.3,29.92,20.313333,73.383333
"120",2009-12-01,29.1,27.423333,13.613333,74.791667,48.8,17.825806,8.803226,75.798387,132.4,21.423333,10.986667,76.233333,227.1,27,17.56129,75.548387,48.8,19.693548,9.558065,74.298387,13.8,28.6527230261468,26.0941373192941,96.6578045527869,325.1,28.454839,19.070968,78.362903,72,23.754839,10.109677,74.733871,69.3,20.948387,8.093548,78.169355,421.6,22.606452,10.587097,78.120968,30.6,27.625806,11.877419,81.733871,95.5,19.996774,10.945161,80.701613,109.4,19.6,9.364516,82.41129,13.6,22.035484,10.783871,71.451613,29,33.245161,22.912903,75.548387,363.7,28.312903,19.209677,77.959677
"121",2010-01-01,92.4,27.183871,15.351613,76.258065,237.9,20.34,11.56,79.558333,155.8,21.535484,10.554839,74.604839,120.5,25.163333,15.56,76.883333,293.2,21.95,12.1,77.583333,26.9,31.2812692421036,26.6115153706554,79.4055926725254,423.6,29.929032,19.983871,79.645161,176.2,25.513333,13.833333,74.975,51.6,23.553333,11.716667,76.216667,64.9,25.046667,11.013333,73.25,116.6,29.153333,15.324138,82.15,180.8,22.003333,14.28,79.4,244.9,22.026667,13.08,83.4,279.2,23.84,12.943333,77.308333,7.60000000000001,34.041935,23.319355,72.040323,480.5,28.983871,19.848387,80.33871
"122",2010-02-01,280.2,27.766667,18.023333,81.7,48.8,21.132258,11.064516,76.532258,82,25.073333,13.186667,67.858333,59,20.570968,12.129032,78.758065,98.6,24.454839,12.232258,70.362903,34.8,24.1919485209805,25.9278282981341,98.5446368898091,205,31.385714,20.310714,72.517857,145.4,26.664516,13.896774,69.903226,199.3,22.648387,11.696774,78.354839,266,26.258065,14.806452,75.233871,161,28.506452,15.645161,83.604839,57.8,23.932258,14.022581,73.677419,49.3,24.419355,12.651613,71.330645,118,26.270968,13.954839,65.387097,31.4,34.128571,23.796429,74.776786,296.5,30.878571,20.592857,69.964286
"123",2010-03-01,333.1,30.506452,20.167742,81.225806,89.5,24.753333,13.173333,71.166667,246.4,25.109677,15.56129,76.290323,292.4,18.323333,9.58,81.191667,80.5,27.966667,14.353333,61.516667,111.9,24.5586148649652,25.6792714990345,110.424133704839,151.4,29.109677,19.151613,75.096774,68.2,29.926667,15.12,66.508333,61.5,26.53,13.6,72.166667,89.3,27.483333,14.393333,70.608333,98.2,30.41,17.433333,81.2,72.1,27.516667,16.126667,70.633333,71.3,27.786667,14.876667,66.475,48.6,29.943333,16.123333,57.25,271.8,33.219355,23.577419,81.008065,184.5,28.803226,19.416129,74.516129
"124",2010-04-01,136.6,30.593548,20.019355,80.516129,94.3,26.545161,15.929032,73.016667,101.2,27.76129,17.503226,79.258065,211.4,20.106452,11.258065,76.919355,165.2,29.419355,17.154839,69.241935,246.7,25.6732965045008,25.7080280061481,113.196518601161,111.7,25.98,17.006667,75.95,318.5,30.490323,18.819355,73.645161,225.8,25.348387,16.43871,86,95,29.312903,16.264516,69.379032,340.2,29.4,19.8,80.919355,92.9,29.741935,18.977419,73.064516,157.9,30.387097,18.322581,67.120968,231.4,31.890323,19.129032,64.903226,146.4,30.63,21.8,81.816667,124.5,25.693333,17.02,74.125
"125",2010-05-01,72.4,32.964286,19.017857,73.75,174.6,28.541935,18.883871,79.903226,362,25.860714,17.814286,86.9375,266.9,20.619355,11.870968,75.516129,111.4,30.967742,19.896774,78.814516,57.7,18.8885808152108,24.6838361359075,129.881450042515,43.3,23.870968,14.806452,75.927419,109.1,32.541935,21.070968,77.225806,233.5,28.1,18.070968,85.185484,189.6,28.848387,16.664516,76.459677,262.5,31.225806,20.787097,78.483871,135.7,32.022581,22.564516,78.943548,127.1,32.451613,21.616129,76.846774,108.2,33.393548,21.477419,71.209677,110.9,29.716129,20.254839,81.2856343419138,65.2,23.732258,14.832258,74.548387
"126",2010-06-01,136.3,28.206452,19.070968,83.620968,228.5,25.817857,18.371429,86.008929,247.4,24.422581,14.916129,82.717742,187.2,23.113333,12.283333,69.083333,470.3,28.303571,19.307143,83.482143,94.7,17.905280370688,24.0958791858596,127.904592956652,13.2,22.48,12.363333,76.541667,278.5,30.664286,21.371429,83.428571,183.1,27.239286,18.507143,87.598214,119.8,31.131034,18.041379,74.336207,218.6,31.203571,20.835714,78.910714,119.5,30.189286,21.725,80.232143,165.8,30.021429,20.767857,78.598214,193,30.492857,20.871429,80.241071,39.6,27.676667,17.833333,83.8420675633207,13.1,22.726667,12.726667,70.166667
"127",2010-07-01,44.4,28.44,16.9,82.358333,288.8,24.967742,15.693548,79.524194,87.8,23.656667,13.176667,79.091667,315.1,25.590323,15.441935,68.120968,286.9,28.090323,16.964516,75.475806,264.5,17.0985994768588,22.6037846683984,113.791792069626,107.8,24.229032,14.293548,75.814516,224.8,30.232258,17.974194,77.16129,97.8,24.954839,16.348387,84.016129,59.5,29.048387,15.335484,71.701613,107.7,28.919355,19.225806,78.096774,83.1,28.841935,19.174194,77.193548,54.9,28.851613,17.970968,75.637097,141.4,30.712903,18.425806,70.08871,8.9,27.76129,16.690323,80.1082128323071,93.5,24.21,14.164516,71.129032
"128",2010-08-01,24.2,24.767742,12.341935,81.967742,157.8,22.98,13.306667,80.5,139.2,19.077419,9.606452,82.25,91.1,26.54,15.913333,65.966667,215.7,26.276667,14.756667,74.008333,81.2,19.3408816390306,21.8530130870339,122.778198812861,0,24.141935,12.56129,70.766129,149.5,27.913333,15.813333,83.083333,84.6,24.45,13.866667,84.383333,241,26.16,13.96,80.025,110,28.553333,17.34,76.225,172.7,26.693333,16.526667,82.508333,164.9,26.58,14.71,79.933333,178.2,27.893333,16.233333,71.925,29.8,29.196667,18.616667,75.5,0.400000000000006,24.16129,12.816129,64.33871
"129",2010-09-01,11.6,23.88,10.046667,80.675,73,18.541935,10.725806,82.298387,165.4,16.92,7.136667,83.2,56.7,28.419355,17.564516,61.822581,101.2,21.048387,11.541935,80.524194,72,21.0240118321558,22.0876579353356,124.358880122964,127.4,25.946667,15.273333,73.991667,85.6,23.677419,12.129032,84.169355,33.1,20.645161,9.619355,84.459677,59.5,22.506452,11.619355,83.830645,7.60000000000001,25.664516,12.877419,74.637097,50.1,22.229032,13.216129,83.451613,54.9,21.509677,11.519355,83.983871,82.5,22.477419,13.006452,77.16129,107.4,28.513333,20.612903,77.4240945990985,104.8,25.996667,15.52,70.483333
"130",2010-10-01,0,25.245161,9.345161,79.717742,184.3,15.873333,7.906667,82.258333,293.8,18.541935,8.719355,77.927419,86.2,29.535484,18.858065,63.58871,181.2,18.116667,8.636667,82.066667,34.7,20.7398215058447,24.0476554412561,107.365156941149,63.3,24.945161,14.964516,77.290323,357.1,19.893333,10.093333,86.308333,128.3,18.553333,6.57,84.291667,281.6,20.006897,10.973333,89.733333,79.2,23.366667,10,77.308333,109.6,18.823333,10.41,81.958333,99,19.213793,9.093103,80.991667,145.7,18.986667,10.55,79.2,174.3,29.406667,21.446667,84.016667,70.1,24.570968,14.909677,75.137097
"131",2010-11-01,1.59999999999999,27.841935,11.993548,72.072581,340.1,16.609677,8.567742,80.217742,392.8,18.503226,9.016129,80.822581,98.5,31.155172,20.606897,66.543103,210.6,18.309677,9.032258,82.016129,4.9,19.3564375700354,24.2286881297684,119.503343792992,130.4,27.7,16.973333,75.425,255.5,21.387097,10.651613,84.354839,199.2,20.287097,8.864516,83.185484,79.7,20.263333,9.716129,83.475806,92.2,25.209677,12.574194,75.653226,225.7,18.36129,9.980645,84.862903,163.1,17.890323,8.632258,85.25,162.9,19.293548,10.522581,76.854839,105,32.245161,22.396774,79.459677,109.6,27.28,16.973333,72.041667
"132",2010-12-01,2.8,27.466667,11.913333,66.35,261.7,17.590323,8.722581,78.379032,320.9,21.01,9.303333,73.341667,85.1,28.612903,16.954839,63.709677,217.6,19.83871,9.703226,80.354839,107.1,27.2610179811719,25.1748624240856,98.461806090392,373.5,28.996774,19.487097,80.266129,190.1,23.148387,11.651613,78.903226,374.6,20.664516,9.706452,78.983871,3.5,25.548387,11.722581,73.137097,46.9,26.887097,13.348387,69.362903,182.3,19.948387,11.412903,79.927419,138.5,19.890323,10.496774,83.846774,150,21.535484,11.383871,73.91129,84.8,32.058065,22.719355,79.080645,343.1,28.354839,19.3,77.846774
"133",2011-01-01,146.3,27.341935,16.064516,73.620968,60.6,21.083333,9.763333,70.425,234.7,23.374194,12.725806,72.991935,197.4,24.273333,15.526667,76.883333,44.6,23.1,11.056667,72.758333,74.7,31.9117368647628,25.1860413523524,78.8890986336251,491.1,30.551613,20.312903,81.016129,132.1,26.427586,12.4,73.5,87.5,22.13,9.913333,78.008333,52.3,27.023333,11.953333,66.991667,6.39999999999999,29.95,14.3,60.808333,53,23.51,11.966667,74.966667,61.2,23.486667,11.06,78.225,90.1,25.216667,12.753333,66.191667,87.4,33.417857,22.660714,76.955357,493.7,29.490323,20.383871,78.185484
"134",2011-02-01,183,26.33,15.76,76.616667,102.4,23.212903,13.045161,74.701613,110.2,24.633333,12.703333,68.425,47,21.993548,12.506452,74.790323,189.1,26.06129,13.593548,74.322581,52.3,22.127837977017,25.0716417072511,99.0302402323789,285.4,31.171429,20.642857,77.9375,283.4,28.341935,15.929032,73.177419,227.5,24.345161,13.577419,78.225806,151.7,27.606452,15.43871,73.298387,359.3,29.219355,17.225806,69.677419,123.7,25.780645,15.803226,72.903226,184.8,25.174194,14.374194,75.91129,237.1,27.354839,15.019355,69.669355,214,31.645161,22.970968,83.08871,311.5,30.446429,20.325,72.839286
"135",2011-03-01,349.7,28.393548,18.790323,79.016129,17.1,25.61,14.156667,67.958333,127.7,25.677419,14.535484,68.120968,101.6,19.806667,10.87,81.841667,59.3,29.183333,15.54,65.9,82.5,23.8772317134244,25.0332203672485,109.08088497106,226.9,26.367742,18.822581,84.508065,86.1,29.4,16.446667,69.65,83.9,24.696667,12.773333,75.808333,99.6,27.906667,16.18,73.291667,132,30.023333,16.9,65.025,13.7,28.843333,17.046667,68.825,41.6,28.98,16.426667,62.975,82.7,30.473333,17.483333,59.175,271.2,30.886667,22.103333,84.283333,164,25.923333,18.893333,80.6
"136",2011-04-01,257.7,28.487097,18.687097,78.6265679388626,72.6,26.209677,15.041935,70.282258,224.9,26.783871,15.564516,74.266129,184.8,18.590323,10.541935,78.322581,53.1,29.790323,16.754839,64.403226,297.7,24.7072183408324,24.8812829411045,125.10203718695,137.7,27.363333,17.84,80.558333,62.7,31.916129,17.464516,61.741935,97.9,26.793548,14.690323,75.427419,198.6,29.670968,19.23871,80.048387,75.7,31.906667,19.22,63.709677,52.1,29.629032,18.396774,70.25,13.4,30.290323,17.367742,60.822581,38.3,32.045161,18.16129,57.056452,41.8,29.280645,19.116129,77.951613,133,27.246667,18.056667,75.525
"137",2011-05-01,139.5,31.151724,17.72069,79.0148613706497,65.1,27.735484,16.893548,72.274194,160.2,28.403448,17.358621,73.732759,2.3,24.783871,14.954839,65.153226,52.5,31.774194,18.13871,72.129032,135,17.4982530767838,24.0258053902238,139.847130119678,25.2,23.032258,14.141935,82.153226,90.4,33.432258,19.541935,62.701613,204.7,26.835484,15.86129,81.419355,166.2,27.9,16.63871,76.790323,263.2,29.519355,19.025806,77.387097,166,31.251613,20.164516,70.330645,68.8,32.987097,19.4,63.048387,49.4,34.848387,20.022581,56.379032,29.5,28.276667,18.303333,80.375,30.4,22.990323,14.283871,75.16129
"138",2011-06-01,113.9,30.035484,17.777419,78.721154,184.5,29.341379,19.013793,75.905172,145.3,26.729032,14.090323,68.91129,68.5,25.463333,13.403333,63.058333,80.9,32.637931,20.248276,76.939655,159,16.1873571382191,22.5472600005689,134.738400392327,63.4,21.84,11.403333,83.125,91.6,34.655172,21.137931,66.232759,121.9,29.034483,17.348276,81.387931,321,27.657143,18.407143,83.625,57.2,33.086207,20.662069,68.568966,139.5,33.572414,22.3,71.672414,135.4,33.089655,21.203448,73.37931,48.7,34.972414,22.255172,61.534483,120.7,27.967742,17.309677,85.4609603750985,81.6,22.29,11.503333,72.658333
"139",2011-07-01,82.2,28.236667,17.153333,82.266667,82.2,26.232258,15.503226,71.225806,152.1,22.966667,12.803333,77.75,231.1,25.345161,15.56129,74.491935,56.2,29.387097,16.370968,77.016129,64.3,15.8599027517493,21.7090005192567,119.242434240867,4.5,23.419355,12.893548,81.25,60.8,31.754839,16.767742,65.798387,56.7,27.035484,14.145161,77.943548,160.1,25.567742,16.687097,83,102.4,31.925806,18.587097,66.153226,122.7,30.33871,18.780645,69.379032,151.1,30.322581,17.022581,72.854839,62.9,32.096774,18.251613,58.701613,18.8,28.641935,18.019355,79.217742,4.5,23.716129,13.090323,70.967742
"140",2011-08-01,67.5,24.819355,12.529032,85.416667,75.4,22.5,13.113333,77.448276,67.9,20.277419,9.548387,80.677419,73.6,28.5,17.14,65.391667,66,25.34,14.053333,81.908333,92.7,18.3494700019441,20.6745233504005,127.797414998898,40.8,24.9,13.76129,75.153226,192.9,27,15.433333,79.3,214.7,24.183333,13.373333,83.25,153.5,25.443333,13.3,78.758333,168.4,29.05,17.38,75.35,77.1,26.113333,16.016667,75.558333,108.7,25.466667,13.666667,81.558333,94.2,27.323333,15.22,69.575,33.8,28.19,17.366667,72.658333,46.3,24.941935,13.758065,69.895161
"141",2011-09-01,77.1,25.336667,13.89,85.383333,27.2,21.632258,11.254839,73.370968,149.8,18.036667,8.11,82.466667,289.9,28.816129,19.683871,79.024194,21.2,24.258065,12.045161,77.895161,90,20.8785119235067,21.0674452040165,129.247992051753,6.59999999999999,25.763333,13.516667,67.733333,33.4,25.219355,11.380645,81.983871,112.4,20.448387,10.56129,86.959677,107.5,22.722581,11.996774,83.967742,78.4,24.877419,13.606452,80.072581,35.7,25.46129,14.425806,77.983871,138.2,24.864516,11.893548,80.91129,16.2,25.809677,13.954839,65.637097,213.3,28.2,20.46129,82.016129,7.40000000000001,25.79,13.56,67.208333
"142",2011-10-01,19.5,25.148387,10.412903,82.33871,54.9,18.103333,8.843333,77.475,204.3,16.854839,8.229032,81.024194,133.6,27.877419,17.051613,69.540323,54.7,19.883333,9.87,79.575,121.8,19.6590855637457,21.6597026867053,113.246179854078,149.2,26.554839,16.3,73.540323,123.8,21.889655,10.731034,83.37931,291.1,17.696667,10.166667,91.483333,422.4,20.336667,11.19,90.733333,428.4,23.01,13.28,91.125,31.9,21.25,10.546667,79.758333,35.1,19.806667,9.826667,82.566667,59.8,21.25,11.556667,75.808333,193.8,28.213333,20.233333,81.3,149.6,26.264516,16.432258,72.733871
"143",2011-11-01,12.9,25.63871,9.958065,78.825,189.7,16.570968,7.345161,79.056452,7,22.167742,10.567742,74.846774,138.3,27.485714,18.796429,79.580357,194.4,17.854839,7.793548,78.564516,70.3,17.9822864903164,22.8763096525243,124.725794599912,104.4,26.32,15.876667,73.283333,228.1,20.806452,9.793548,82.017857,117.2,19.393548,8.432258,85.185484,120.1,20.945161,8.13871,83.580645,39.6,24.66129,11.477419,74.112903,144.9,19.712903,9.196774,77.895161,70.4,18.180645,7.587097,81.596774,81.1,19.809677,8.974194,74.298387,127.6,30.222581,22.067742,81.895161,141.3,26.19,15.81,71.125
"144",2011-12-01,56.8,27.943333,12.973333,71.016667,67.6,22.829032,12.380645,69.858333,95.8,22.976667,10.276667,67.841667,307.4,24.445161,16.296774,81.201613,68.9,23.935484,13.445161,74.112903,41.8,26.5699421489104,24.1443564943858,100.949150648125,157.1,28.354839,18.180645,71.782258,16.1,27.554839,14.303226,70.830645,12.5,23.541935,10.903226,77.677419,30,23.912903,8.816129,72.314516,1.2,28.922581,14.367742,60.209677,93.6,26.254839,14.56129,74.75,74.5,25.412903,14.948387,75.637097,82.2,25.574194,15.429032,70.362903,122.5,31.187097,22.587097,81.040323,136.8,27.758065,18.254839,69.854839
"145",2012-01-01,43.9,30.580645,15.864516,69.651786,237.4,21.406667,11.51,73.291667,203.7,23.109677,13.777419,77.612903,181.7,25.063333,14.153333,72.1,218.4,23.573333,12.16,72.725,33.4,32.2131808801635,24.2016815624463,76.5970231923728,285,27.548387,17.819355,78.540323,72.2,28.213333,13.913333,65.025,76.6,25.066667,10.283333,71.783333,141.8,24.763333,11.77,74.291667,72.4,31.046667,15.326667,57.791667,273.7,24.04,14.163333,75.283333,177.5,23.54,13.073333,78.383333,113.4,25.72,14.38,67.908333,103,32.1,21.965517,77.112069,332.6,27.045161,17.919355,78.177419
"146",2012-02-01,121.3,27.94,17.346667,79.325,163.2,23.729032,14.564516,76.927419,13.6,26.846667,14.656667,66.641667,87.9,21.319355,12.290323,79.862903,302.8,25.483871,15.158065,76.274194,53.4,20.3350538255636,24.2009917665942,103.788155911029,241.2,31.289655,20.051724,71.836207,281.5,28.045161,16.877419,75.741935,172.3,25.925806,14.254839,79.266129,203.1,26.593548,14.090323,72.379032,81.5,32.264516,18.922581,63.08871,121.1,27.074194,17.351613,75.370968,255.2,25.703226,16.735484,79.741935,454.4,26.625806,16.854839,76.104839,36.8,32.36129,21.922581,76.862903,224.2,30.696552,20.131034,71.62931
"147",2012-03-01,176.3,32.658065,19.858065,76.291667,24.1,26.396667,15.16,66.275,209.9,27.7,17.916129,77.733871,234.8,18.646667,11.45,87.5,75.9,29.883333,16.713333,59.341667,15.9,22.274667566317,24.1973956294384,117.552280653051,151.8,29.090323,18.429032,73.459677,99.6,31.566667,17.886667,65.675,69.4,26.57,15.406667,76.116667,111.1,27.366667,16.103333,73.716667,107.4,30.96,19.246667,66.958333,26,30.29,18.103333,67.075,72.8,30.386667,17.48,70.491667,67.2,32.22,18.133333,57.916667,48.5,31.973333,21.993333,78.958333,187.6,28.835484,18.225806,73.096774
"148",2012-04-01,235.2,28.987097,19.483871,81.774194,229.6,28.380645,18.080645,72.887097,111,26.035484,14.945161,71.790323,78.7,19.564516,9.609677,76.653226,442.5,29.919355,18.954839,74.387097,53.6,23.9968656121427,24.4160548386711,123.827436538692,109.8,26.933333,17.88,77.708333,319.3,32.109677,20.858065,76.008065,192.6,28.783871,18.374194,82.758065,104.3,29.477419,17.425806,73.991935,241.8,32.419355,21.612903,72.975806,196,32.774194,20.135484,68.41129,293,31.141935,19.903226,77.870968,348.1,31.4,20.248387,72.491935,55.5,28.596774,19.741935,82.290323,155.9,26.9,17.87,78.716667
"149",2012-05-01,130.8,31.239286,19.346429,78.017857,114.1,26.53871,15.912903,71.459677,187.2,25.367857,16.725,82.223214,218.3,19.783871,9.541935,75.75,117.7,29.209677,17.045161,74.758065,73.8,16.4322759201076,23.1079350177755,144.171336831306,66,23,14.525806,77.169355,146.6,32.606452,18.632258,65.443548,146.7,26.677419,15.845161,79.25,234.2,29.670968,18.383871,79.766129,203.3,30.241935,19.206452,74.524194,106.1,31.419355,19.06129,67.314516,145.3,30.270968,18.164516,75.814516,198.3,31.593548,18.53871,66.25,36.4,29.88,19.706667,84.9774202172052,82.7,23.1,14.593548,77.241935
"150",2012-06-01,256,29.116129,19.319355,82.403226,108.5,26.607143,17.196429,80.223214,213.2,22.796774,14.141935,84.612903,212,22.336667,12.873333,74.325,130.8,28.785714,17.942857,84.473214,115.1,15.8918487297111,21.0333596135863,140.274627686586,208.9,22.35,14.343333,81.215517,126.2,31.578571,19.685714,74.017857,245.2,26.771429,17.728571,85.303571,116.3,29.735714,18.682143,74.366071,246.6,30.475,19.935714,79.125,112.8,30.307143,20.810714,73.892857,97.7,29.871429,19.085714,81.035714,160.3,31.246429,19.446429,73.642857,114.9,28.064516,17.974194,82.387097,233.7,22.216667,14.403333,80.862069
"151",2012-07-01,64.6,26.493333,15.993333,81.675,191.8,22.880645,14.570968,81.016129,124.7,22.603333,11.096667,80.033333,285.9,24.832258,14.525806,70.798387,200.3,25.290323,15.496774,85.741935,99.3,14.2837122825547,20.3859601566556,125.318346473935,69.1,23.63871,12.941935,72.274194,316.8,27.593548,17.148387,79.483871,215.7,24.087097,15.774194,86.056452,147.7,27.645161,17.203226,79.612903,166.1,29.480645,19.058065,78.217742,78,26.845161,18.235484,76.032258,188.6,26.619355,16.412903,83.798387,268.4,27.23871,16.609677,77.185484,252.7,26.987097,18.529032,81.217742,74.7,23.425806,13.341935,70.33871
